pii,authorId
S0883944117310638,8317220200
S0883944117310638,6701645063
S0883944117310638,37054520500
S0883944117310638,57205336513
S0883944117310638,8930827700
S0883944117310638,57193714704
S0883944117310638,57200825037
S0883944117310638,6602772147
