pii,authorId
S0014489417304575,7202860221
S0014489417304575,7007153454
S0014489417304575,35582617500
S0014489417304575,7201605731
S0014489417304575,52563604200
S0014489417304575,35240757700
S0014489417304575,14009456100
S0014489417304575,57196454632
S0014489417304575,57196461627
