pii,authorId
S0272771417300987,55504578600
S0272771417300987,56167696800
S0272771417300987,57197842820
S0272771417300987,8843852200
S0272771417300987,17135350300
S0272771417300987,56247691800
S0272771417300987,16555622700
S0272771417300987,26658479600
S0272771417300987,7004276350
S0272771417300987,16645859800
