pii,workId,publishedDate,updatedDate
S0272771417300987,85043583619,201803,20200523
S0272771417300987,85051658346,201810,20200209
S0272771417300987,85047785280,201911,20200316
S0272771417300987,85085271803,202001,20200712
S0272771417300987,85053817212,201812,20200303
S0272771417300987,85085282530,202008,20200604
S0272771417300987,85063041692,201906,20200531
S0272771417300987,85061969685,201902,20200706
