pii,authorId
S0014489417304253,6505827960
S0014489417304253,36468447000
S0014489417304253,55695528200
S0014489417304253,7003755134
S0014489417304253,6602661136
S0014489417304253,57195605905
S0014489417304253,7006711532
S0014489417304253,6603480414
S0014489417304253,35242628300
S0014489417304253,55921312100
