pii,workId,publishedDate,updatedDate
S0272771417305711,85085459709,201901,20200602
S0272771417305711,85075425008,202001,20200319
S0272771417305711,85077501952,202004,20200319
S0272771417305711,85085446662,201901,20200602
S0272771417305711,85045747855,201807,20200317
S0272771417305711,85085429823,201901,20200602
S0272771417305711,85062325565,201910,20200327
