pii,authorId
S2405844017310204,56884748000
S2405844017310204,7005772816
S2405844017310204,35462577600
S2405844017310204,7004084686
S2405844017310204,35357058200
S2405844017310204,7401767314
S2405844017310204,55569113000
S2405844017310204,6602786069
S2405844017310204,7003391764
S2405844017310204,14050604400
S2405844017310204,57197023504
