pii,workId,publishedDate,updatedDate
S2405844017310204,85083406192,202004,20200706
S2405844017310204,85075680097,201911,20200517
S2405844017310204,85071347513,201908,20200628
S2405844017310204,85062419778,201902,20200712
S2405844017310204,85060908544,201902,20200607
S2405844017310204,85071058251,201907,20200707
S2405844017310204,85064110506,201904,20200628
S2405844017310204,85056255746,201902,20200313
S2405844017310204,85047381847,201803,20200107
