pii,authorId
S0883944117312030,57195085983
S0883944117312030,12753326400
S0883944117312030,7003519120
S0883944117312030,7005224105
S0883944117312030,15050570500
S0883944117312030,55874803700
S0883944117312030,34972029400
S0883944117312030,6506589386
