pii,authorId
S0883944116308796,55364269800
S0883944116308796,26646740700
S0883944116308796,57200817652
S0883944116308796,16025604300
S0883944116308796,7401738704
S0883944116308796,6603434675
S0883944116308796,57023926700
S0883944116308796,56033249700
