pii,workId,publishedDate,updatedDate
S0272771417305280,85080053561,202005,20200504
S0272771417305280,85085286872,202001,20200601
S0272771417305280,85051212156,201808,20200707
S0272771417305280,85075245450,201910,20200630
S0272771417305280,85065230827,201909,20200607
S0272771417305280,85074989470,201911,20200609
